userid,inner_id,grade,majorid,shortname,paper_num,estimate_num,total_score
148109542,MTQ4MTA5NTQy,高三,理科,四川,4,4,665.0
148116472,MTQ4MTE2NDcy,高三,理科,四川,4,0,0.0
148118636,MTQ4MTE4NjM2,高二,文科,广东,4,4,652.0
148124444,MTQ4MTI0NDQ0,高一,文科,安徽,4,2,85.0
148180486,MTQ4MTgwNDg2,高二,文科,河北,4,4,607.5
148189058,MTQ4MTg5MDU4,大一,理科,河南,4,4,532.0
148231768,MTQ4MjMxNzY4,高三,理科,江西,4,2,180.0
148251986,MTQ4MjUxOTg2,高三,理科,广东,4,4,353.0
148274770,MTQ4Mjc0Nzcw,高二,理科,陕西,4,4,570.0
148280872,MTQ4MjgwODcy,高三,理科,湖南,4,2,212.0
14828573,MTQ4Mjg1NzM=,高三,理科,福建,4,4,525.5
148305548,MTQ4MzA1NTQ4,高一,文科,吉林,4,0,0.0
148355576,MTQ4MzU1NTc2,高三,理科,安徽,4,4,526.0
148372450,MTQ4MzcyNDUw,高一,理科,甘肃,4,1,300.0
148380488,MTQ4MzgwNDg4,高三,文科,甘肃,4,4,482.0
148388488,MTQ4Mzg4NDg4,高三,理科,湖南,4,4,750.0
14838921,MTQ4Mzg5MjE=,高三,理科,四川,4,4,607.0
148395888,MTQ4Mzk1ODg4,初三,理科,江苏,3,1,118.0
14841297,MTQ4NDEyOTc=,高三,文科,新疆,4,4,512.5
148419162,MTQ4NDE5MTYy,高三,文科,四川,4,4,348.5
148420322,MTQ4NDIwMzIy,高二,理科,四川,4,1,118.0
148431322,MTQ4NDMxMzIy,高三,理科,广东,4,4,541.5
14843541,MTQ4NDM1NDE=,高三,文科,海南,6,3,252.0
148436198,MTQ4NDM2MTk4,高三,理科,广东,4,4,341.5
148454738,MTQ4NDU0NzM4,高三,文科,湖南,4,4,483.5
148456116,MTQ4NDU2MTE2,高三,理科,湖南,4,3,343.0
148460340,MTQ4NDYwMzQw,高三,理科,陕西,4,2,460.0
148501090,MTQ4NTAxMDkw,高三,理科,黑龙江,4,4,471.0
148502844,MTQ4NTAyODQ0,其他,文科,江西,4,2,304.0
148525474,MTQ4NTI1NDc0,高二,理科,贵州,4,0,0.0
148531356,MTQ4NTMxMzU2,高三,理科,河北,4,4,589.0
148543324,MTQ4NTQzMzI0,初三,全科,上海,3,1,146.0
148573318,MTQ4NTczMzE4,其他,理科,四川,4,1,126.0
148584596,MTQ4NTg0NTk2,高三,理科,福建,4,2,233.0
148591600,MTQ4NTkxNjAw,高三,文科,江西,4,4,549.5
148667792,MTQ4NjY3Nzky,高二,理科,四川,4,4,500.0
148674620,MTQ4Njc0NjIw,高三,理科,湖南,4,4,612.5
148690284,MTQ4NjkwMjg0,其他,理科,河南,4,4,381.0
14869633,MTQ4Njk2MzM=,高三,理科,山东,4,2,300.0
148721296,MTQ4NzIxMjk2,高三,理科,黑龙江,4,4,371.0
148751738,MTQ4NzUxNzM4,高三,理科,陕西,4,4,413.0
148752016,MTQ4NzUyMDE2,高三,理科,福建,4,4,396.0
148754780,MTQ4NzU0Nzgw,高三,理科,四川,4,4,314.0
14876291,MTQ4NzYyOTE=,高三,理科,广东,4,4,382.5
148772506,MTQ4NzcyNTA2,高三,理科,广东,4,2,217.5
148786600,MTQ4Nzg2NjAw,高三,理科,江西,4,4,426.0
148804456,MTQ4ODA0NDU2,高三,理科,安徽,4,4,505.5
148819636,MTQ4ODE5NjM2,高二,文科,海南,6,1,107.0
148828700,MTQ4ODI4NzAw,高三,理科,广西,4,4,418.0
148850884,MTQ4ODUwODg0,高三,文科,河北,4,4,584.0
148852680,MTQ4ODUyNjgw,高二,文科,陕西,4,1,88.0
148855108,MTQ4ODU1MTA4,高三,理科,陕西,4,4,551.0
148859500,MTQ4ODU5NTAw,高三,理科,河北,4,2,242.0
148875340,MTQ4ODc1MzQw,高三,理科,陕西,4,4,565.0
148879300,MTQ4ODc5MzAw,高三,文科,内蒙古,4,4,530.0
148880834,MTQ4ODgwODM0,高三,理科,重庆,4,4,456.5
148898998,MTQ4ODk4OTk4,高三,文科,广东,4,4,492.0
148900714,MTQ4OTAwNzE0,高一,理科,辽宁,4,3,417.0
14890945,MTQ4OTA5NDU=,高三,理科,江苏,3,3,335.0
148958544,MTQ4OTU4NTQ0,高二,理科,辽宁,4,2,154.5
148976092,MTQ4OTc2MDky,初三,文科,福建,4,4,710.0
149001980,MTQ5MDAxOTgw,高三,文科,湖南,4,4,531.0
149009386,MTQ5MDA5Mzg2,高三,理科,广西,4,4,398.5
149014726,MTQ5MDE0NzI2,其他,理科,云南,4,2,211.0
149025528,MTQ5MDI1NTI4,高三,理科,湖北,4,4,584.5
149026606,MTQ5MDI2NjA2,高三,理科,云南,4,4,523.0
149038508,MTQ5MDM4NTA4,高一,理科,山西,4,2,69.0
149063324,MTQ5MDYzMzI0,高二,理科,广东,4,2,159.0
149065560,MTQ5MDY1NTYw,高三,理科,湖南,4,2,186.0
149074104,MTQ5MDc0MTA0,高三,文科,湖南,4,4,461.5
149091448,MTQ5MDkxNDQ4,高三,理科,山东,4,2,178.0
149098692,MTQ5MDk4Njky,高三,理科,四川,4,4,425.5
149120766,MTQ5MTIwNzY2,高三,文科,安徽,4,4,577.0
149155892,MTQ5MTU1ODky,高三,文科,四川,4,0,0.0
149184838,MTQ5MTg0ODM4,高二,理科,湖南,4,4,719.0
149213466,MTQ5MjEzNDY2,高二,文科,安徽,4,1,120.0
149237806,MTQ5MjM3ODA2,高三,理科,河南,4,4,389.5
149238744,MTQ5MjM4NzQ0,高一,文科,安徽,4,1,150.0
149252546,MTQ5MjUyNTQ2,高二,理科,江西,4,4,478.5
149264264,MTQ5MjY0MjY0,初三,理科,内蒙古,4,1,144.0
149277736,MTQ5Mjc3NzM2,高三,理科,陕西,4,4,486.0
149283346,MTQ5MjgzMzQ2,高三,理科,黑龙江,4,1,113.0
149288640,MTQ5Mjg4NjQw,高三,理科,辽宁,4,1,126.0
149294470,MTQ5Mjk0NDcw,初一,文科,山西,4,4,748.5
149294926,MTQ5Mjk0OTI2,其他,理科,河南,4,4,750.0
14930603,MTQ5MzA2MDM=,高三,文科,海南,6,2,168.0
149316440,MTQ5MzE2NDQw,初一,理科,辽宁,4,1,150.0
149328078,MTQ5MzI4MDc4,高一,理科,安徽,4,4,629.5
149328966,MTQ5MzI4OTY2,高二,理科,四川,4,1,94.0
149333564,MTQ5MzMzNTY0,高三,理科,河南,4,3,322.0
149335580,MTQ5MzM1NTgw,五年级,全科,浙江,3,3,450.0
149335764,MTQ5MzM1NzY0,高三,文科,湖南,4,3,295.0
149352352,MTQ5MzUyMzUy,高三,理科,安徽,4,4,472.0
149411738,MTQ5NDExNzM4,高一,理科,黑龙江,4,2,114.5
149415132,MTQ5NDE1MTMy,高二,理科,辽宁,4,1,128.0
149425296,MTQ5NDI1Mjk2,高三,文科,江西,4,3,322.5
149445706,MTQ5NDQ1NzA2,高三,理科,山东,4,4,532.0
149476564,MTQ5NDc2NTY0,高三,文科,江西,4,1,100.0
149479622,MTQ5NDc5NjIy,高二,理科,吉林,4,0,0.0
149496166,MTQ5NDk2MTY2,高二,理科,河北,4,0,0.0
149502274,MTQ5NTAyMjc0,大一,理科,河北,4,4,591.5
149504254,MTQ5NTA0MjU0,高三,理科,重庆,4,4,554.5
149554408,MTQ5NTU0NDA4,高一,理科,贵州,4,4,562.0
149579818,MTQ5NTc5ODE4,高三,文科,四川,4,4,513.0
149601010,MTQ5NjAxMDEw,高三,文科,福建,4,4,502.0
149711568,MTQ5NzExNTY4,高三,文科,湖南,4,4,378.0
149729608,MTQ5NzI5NjA4,其他,文科,重庆,4,4,524.5
149734022,MTQ5NzM0MDIy,高三,理科,广东,4,4,401.0
149744722,MTQ5NzQ0NzIy,初二,理科,黑龙江,4,0,0.0
149752752,MTQ5NzUyNzUy,高一,理科,北京,4,4,718.0
149757548,MTQ5NzU3NTQ4,高三,理科,陕西,4,4,331.0
149758992,MTQ5NzU4OTky,高一,文科,江西,4,2,221.5
149835802,MTQ5ODM1ODAy,高一,理科,河北,4,4,750.0
149872836,MTQ5ODcyODM2,高三,文科,云南,4,4,512.0
149873950,MTQ5ODczOTUw,高二,理科,安徽,4,1,118.0
149878254,MTQ5ODc4MjU0,高三,理科,陕西,4,4,489.5
149884370,MTQ5ODg0Mzcw,高一,理科,山东,4,4,482.5
149904940,MTQ5OTA0OTQw,初二,文科,山东,4,1,115.0
149951214,MTQ5OTUxMjE0,高三,理科,湖南,4,4,490.0
149951250,MTQ5OTUxMjUw,高三,理科,宁夏,4,4,750.0
149964708,MTQ5OTY0NzA4,高三,理科,四川,4,4,542.5
149972628,MTQ5OTcyNjI4,高三,文科,安徽,4,3,368.0
149975612,MTQ5OTc1NjEy,高二,理科,陕西,4,1,93.0
149976316,MTQ5OTc2MzE2,其他,文科,云南,4,4,344.0
149985196,MTQ5OTg1MTk2,高三,理科,陕西,4,3,250.0
149992376,MTQ5OTkyMzc2,高三,理科,江西,4,4,442.0
150012036,MTUwMDEyMDM2,高三,理科,辽宁,4,4,664.0
150025038,MTUwMDI1MDM4,高一,理科,广东,4,1,102.0
150039880,MTUwMDM5ODgw,高三,文科,四川,4,4,502.5
150052362,MTUwMDUyMzYy,高二,理科,甘肃,4,4,629.0
150053998,MTUwMDUzOTk4,高三,理科,云南,4,4,428.5
150070212,MTUwMDcwMjEy,初三,理科,江苏,3,1,197.0
150122858,MTUwMTIyODU4,高三,理科,江西,4,4,600.0
150142122,MTUwMTQyMTIy,高三,文科,贵州,4,2,149.0
150226844,MTUwMjI2ODQ0,高三,文科,河北,4,4,356.5
150235806,MTUwMjM1ODA2,高二,理科,河北,4,4,375.0
150236612,MTUwMjM2NjEy,高一,理科,安徽,4,4,595.0
150281302,MTUwMjgxMzAy,高三,理科,山东,4,4,571.5
150296694,MTUwMjk2Njk0,高一,理科,山东,4,4,750.0
150319728,MTUwMzE5NzI4,高三,文科,江西,4,3,205.0
150353292,MTUwMzUzMjky,高三,理科,福建,4,4,430.5
150422226,MTUwNDIyMjI2,高三,理科,山东,4,4,592.0
150451516,MTUwNDUxNTE2,高三,理科,贵州,4,4,408.5
150496858,MTUwNDk2ODU4,高三,理科,山东,4,4,536.5
150509132,MTUwNTA5MTMy,高一,理科,广东,4,4,645.5
150517838,MTUwNTE3ODM4,高三,理科,甘肃,4,4,516.0
150520478,MTUwNTIwNDc4,高二,理科,河北,4,4,467.0
150531368,MTUwNTMxMzY4,高一,理科,北京,4,0,0.0
150536604,MTUwNTM2NjA0,高二,文科,广东,4,1,96.0
150539412,MTUwNTM5NDEy,其他,文科,四川,4,1,109.0
150540814,MTUwNTQwODE0,高三,文科,广西,4,4,279.5
150577780,MTUwNTc3Nzgw,高三,文科,河南,4,4,513.5
150578198,MTUwNTc4MTk4,高三,文科,重庆,4,4,511.0
150610832,MTUwNjEwODMy,高三,理科,新疆,4,4,382.0
150637048,MTUwNjM3MDQ4,初三,理科,陕西,4,1,106.0
150640268,MTUwNjQwMjY4,高三,理科,江西,4,4,496.0
150663852,MTUwNjYzODUy,高三,理科,青海,4,2,163.0
150699990,MTUwNjk5OTkw,高三,理科,四川,4,4,482.5
150703312,MTUwNzAzMzEy,高三,文科,湖南,4,1,107.0
150715148,MTUwNzE1MTQ4,高三,理科,河南,4,4,500.5
150717098,MTUwNzE3MDk4,高三,文科,广东,4,4,532.0
150726940,MTUwNzI2OTQw,高二,文科,河北,4,4,571.5
15075569,MTUwNzU1Njk=,高三,理科,四川,4,3,310.0
150768146,MTUwNzY4MTQ2,高二,文科,山西,4,4,330.0
150777070,MTUwNzc3MDcw,高二,文科,广东,4,4,652.5
150808860,MTUwODA4ODYw,高二,文科,山东,4,4,734.5
150813114,MTUwODEzMTE0,高二,理科,河南,4,1,106.0
150821188,MTUwODIxMTg4,高三,文科,安徽,4,4,506.0
150825896,MTUwODI1ODk2,高二,文科,山西,4,1,227.0
150837130,MTUwODM3MTMw,高三,理科,四川,4,4,620.5
150857862,MTUwODU3ODYy,其他,文科,山东,4,1,79.0
150870366,MTUwODcwMzY2,高三,理科,广东,4,3,321.5
150885898,MTUwODg1ODk4,高三,理科,贵州,4,4,379.5
150911498,MTUwOTExNDk4,大一,理科,黑龙江,4,4,564.0
150942108,MTUwOTQyMTA4,高二,全科,浙江,3,1,112.0
150945400,MTUwOTQ1NDAw,高二,文科,山西,4,4,642.0
150953658,MTUwOTUzNjU4,高三,理科,河北,4,4,378.5
150965082,MTUwOTY1MDgy,高二,全科,浙江,3,1,119.0
151014488,MTUxMDE0NDg4,高三,理科,河北,4,1,119.0
151023912,MTUxMDIzOTEy,高三,理科,新疆,4,4,500.0
151055218,MTUxMDU1MjE4,高三,理科,贵州,4,4,641.5
151068476,MTUxMDY4NDc2,高三,理科,山东,4,4,495.0
151078860,MTUxMDc4ODYw,高三,理科,宁夏,4,4,523.0
151081912,MTUxMDgxOTEy,高三,文科,新疆,4,2,193.0
151108318,MTUxMTA4MzE4,其他,理科,广东,4,3,359.0
151116920,MTUxMTE2OTIw,其他,理科,湖南,4,4,794.0
151203394,MTUxMjAzMzk0,高三,理科,辽宁,4,4,518.0
151223202,MTUxMjIzMjAy,高三,理科,四川,4,4,439.0
151300950,MTUxMzAwOTUw,高一,理科,江西,4,4,337.5
151309382,MTUxMzA5Mzgy,高一,文科,湖南,4,2,235.0
151324042,MTUxMzI0MDQy,高二,理科,黑龙江,4,2,352.0
151330760,MTUxMzMwNzYw,其他,文科,江西,4,4,464.0
15133193,MTUxMzMxOTM=,高三,理科,四川,4,4,517.5
151343278,MTUxMzQzMjc4,高二,理科,湖北,4,4,750.0
151389522,MTUxMzg5NTIy,高三,理科,陕西,4,4,750.0
151394942,MTUxMzk0OTQy,高二,理科,山东,4,0,0.0
151422830,MTUxNDIyODMw,高三,理科,陕西,4,4,538.5
151423468,MTUxNDIzNDY4,高三,文科,河北,4,4,586.0
151428850,MTUxNDI4ODUw,初三,理科,河北,4,4,400.0
151449772,MTUxNDQ5Nzcy,高三,理科,湖南,4,4,550.5
151472808,MTUxNDcyODA4,高三,理科,山东,4,4,337.0
151504992,MTUxNTA0OTky,高二,文科,湖南,4,1,115.0
151535514,MTUxNTM1NTE0,高三,理科,湖北,4,4,582.0
151549278,MTUxNTQ5Mjc4,高三,理科,江西,4,1,108.0
151592890,MTUxNTkyODkw,高三,理科,湖北,4,4,579.5
151597826,MTUxNTk3ODI2,高三,理科,河南,4,4,655.0
151620852,MTUxNjIwODUy,高三,文科,四川,4,4,494.0
151621570,MTUxNjIxNTcw,高三,理科,广东,4,4,523.0
151626036,MTUxNjI2MDM2,高三,理科,广东,4,4,392.5
151651498,MTUxNjUxNDk4,高一,理科,甘肃,4,4,750.0
151657702,MTUxNjU3NzAy,高二,理科,黑龙江,4,4,496.0
151706974,MTUxNzA2OTc0,高二,文科,广东,4,1,126.0
151710788,MTUxNzEwNzg4,高三,理科,山东,4,4,494.5
151711572,MTUxNzExNTcy,高三,理科,陕西,4,4,334.0
151714968,MTUxNzE0OTY4,初二,文科,河南,4,4,445.0
151732326,MTUxNzMyMzI2,高一,全科,浙江,3,0,0.0
151744682,MTUxNzQ0Njgy,高一,文科,湖南,4,4,578.0
15177209,MTUxNzcyMDk=,高三,理科,四川,4,4,544.0
151772418,MTUxNzcyNDE4,二年级,理科,重庆,4,4,507.5
151852028,MTUxODUyMDI4,高二,理科,广东,4,4,73.0
151866856,MTUxODY2ODU2,高三,文科,重庆,4,2,138.0
151881934,MTUxODgxOTM0,高三,文科,山东,4,4,193.0
15188487,MTUxODg0ODc=,高三,理科,广东,4,4,475.0
151899290,MTUxODk5Mjkw,高三,理科,山东,4,1,121.0
15195791,MTUxOTU3OTE=,高三,理科,广东,4,4,418.0
151994500,MTUxOTk0NTAw,高三,理科,山东,4,4,602.0
152003762,MTUyMDAzNzYy,高一,文科,贵州,4,0,0.0
152007296,MTUyMDA3Mjk2,高二,理科,黑龙江,4,4,570.0
152011206,MTUyMDExMjA2,高三,理科,河北,4,4,500.5
152016706,MTUyMDE2NzA2,高三,理科,安徽,4,1,110.0
152030610,MTUyMDMwNjEw,高一,文科,湖北,4,4,447.0
152092900,MTUyMDkyOTAw,初一,文科,陕西,4,4,750.0
15211983,MTUyMTE5ODM=,高二,理科,安徽,4,4,648.0
152125862,MTUyMTI1ODYy,高三,理科,湖北,4,4,603.0
152126324,MTUyMTI2MzI0,高二,文科,湖南,4,2,233.0
152129426,MTUyMTI5NDI2,高三,理科,山西,4,4,435.5
152145068,MTUyMTQ1MDY4,高一,理科,江西,4,3,556.0
152202370,MTUyMjAyMzcw,高二,理科,新疆,4,4,750.0
152206514,MTUyMjA2NTE0,高三,理科,广东,4,4,388.5
152213194,MTUyMjEzMTk0,高三,理科,吉林,4,4,425.5
152216252,MTUyMjE2MjUy,高一,理科,江西,4,4,581.5
152236874,MTUyMjM2ODc0,高二,理科,青海,4,0,0.0
152237446,MTUyMjM3NDQ2,高三,理科,贵州,4,0,0.0
152243672,MTUyMjQzNjcy,高三,文科,江西,4,4,483.5
152262402,MTUyMjYyNDAy,初二,全科,浙江,3,0,0.0
152263186,MTUyMjYzMTg2,高一,理科,江西,4,4,597.5
152297264,MTUyMjk3MjY0,高三,理科,陕西,4,4,544.0
152322630,MTUyMzIyNjMw,高三,文科,山西,4,4,517.0
152326142,MTUyMzI2MTQy,高一,全科,浙江,3,0,0.0
152338228,MTUyMzM4MjI4,高三,理科,四川,4,4,543.0
152349866,MTUyMzQ5ODY2,高二,理科,黑龙江,4,1,128.0
152362700,MTUyMzYyNzAw,高三,理科,湖南,4,3,357.0
152370172,MTUyMzcwMTcy,高三,文科,安徽,4,4,342.5
15237349,MTUyMzczNDk=,高三,文科,广东,4,4,405.0
152398170,MTUyMzk4MTcw,高三,文科,河南,4,4,536.0
152415316,MTUyNDE1MzE2,其他,理科,四川,4,4,477.5
152453648,MTUyNDUzNjQ4,高二,文科,湖北,4,1,0.0
152461296,MTUyNDYxMjk2,高一,文科,辽宁,4,2,194.5
15246435,MTUyNDY0MzU=,高一,理科,云南,4,0,0.0
152528850,MTUyNTI4ODUw,高三,文科,山西,4,3,220.0
152554884,MTUyNTU0ODg0,高二,理科,河北,4,4,649.0
152563604,MTUyNTYzNjA0,高二,理科,陕西,4,2,161.0
152601348,MTUyNjAxMzQ4,高三,文科,河北,4,4,350.0
152656928,MTUyNjU2OTI4,高三,文科,广东,4,2,180.0
152697950,MTUyNjk3OTUw,高三,文科,山东,4,4,518.5
152710938,MTUyNzEwOTM4,高一,理科,内蒙古,4,1,145.0
152730048,MTUyNzMwMDQ4,初一,文科,广东,4,4,750.0
152801584,MTUyODAxNTg0,高一,理科,云南,4,1,18.0
152865230,MTUyODY1MjMw,高三,理科,河北,4,4,718.0
152870166,MTUyODcwMTY2,高三,理科,黑龙江,4,4,431.0
152900812,MTUyOTAwODEy,高一,理科,江西,4,4,709.0
152945442,MTUyOTQ1NDQy,高三,理科,四川,4,4,411.0
15294681,MTUyOTQ2ODE=,其他,文科,安徽,4,4,452.0
152971058,MTUyOTcxMDU4,高一,理科,湖南,4,4,706.0
152973632,MTUyOTczNjMy,高三,理科,吉林,4,0,0.0
152995074,MTUyOTk1MDc0,六年级,理科,内蒙古,4,4,750.0
153004124,MTUzMDA0MTI0,高三,文科,河南,4,4,454.5
153058200,MTUzMDU4MjAw,其他,文科,安徽,4,3,117.0
153092228,MTUzMDkyMjI4,高二,全科,浙江,3,3,450.0
153115136,MTUzMTE1MTM2,高三,理科,福建,4,4,435.0
153124662,MTUzMTI0NjYy,高三,理科,湖北,4,4,482.0
153127250,MTUzMTI3MjUw,高二,理科,内蒙古,4,2,359.0
153133880,MTUzMTMzODgw,高一,理科,天津,4,4,544.0
153189328,MTUzMTg5MzI4,高三,理科,广东,4,4,547.0
153200070,MTUzMjAwMDcw,高一,文科,甘肃,4,2,115.0
153203444,MTUzMjAzNDQ0,高三,理科,河南,4,2,300.0
15326339,MTUzMjYzMzk=,大一,文科,广东,4,4,458.5
153294026,MTUzMjk0MDI2,高二,理科,湖北,4,4,509.5
153303904,MTUzMzAzOTA0,高三,理科,宁夏,4,4,399.0
153309704,MTUzMzA5NzA0,高三,文科,河北,4,1,130.0
153310144,MTUzMzEwMTQ0,高三,理科,甘肃,4,1,74.0
15336547,MTUzMzY1NDc=,高三,理科,四川,4,4,667.0
153368260,MTUzMzY4MjYw,高三,理科,天津,4,4,605.5
15339113,MTUzMzkxMTM=,高三,文科,四川,4,2,158.0
153393554,MTUzMzkzNTU0,高一,理科,安徽,4,1,100.0
153393664,MTUzMzkzNjY0,高三,理科,广东,4,4,429.5
153394904,MTUzMzk0OTA0,高三,文科,重庆,4,3,332.0
153407318,MTUzNDA3MzE4,初三,理科,陕西,4,4,709.5
153414754,MTUzNDE0NzU0,高三,文科,广东,4,4,480.0
153469174,MTUzNDY5MTc0,高三,理科,湖南,4,4,403.0
153471382,MTUzNDcxMzgy,高三,理科,湖北,4,4,613.5
15350327,MTUzNTAzMjc=,高二,文科,福建,4,1,125.5
153593512,MTUzNTkzNTEy,初二,理科,北京,4,0,0.0
153644720,MTUzNjQ0NzIw,高一,文科,江西,4,1,263.0
153645952,MTUzNjQ1OTUy,高二,文科,陕西,4,1,99.0
153652398,MTUzNjUyMzk4,高二,理科,广东,4,1,9.0
153747386,MTUzNzQ3Mzg2,初一,理科,江苏,3,3,470.0
153840564,MTUzODQwNTY0,高二,理科,山东,4,4,666.5
153843534,MTUzODQzNTM0,高三,理科,四川,4,4,463.0
153878110,MTUzODc4MTEw,高一,理科,江西,4,2,144.0
15397861,MTUzOTc4NjE=,高二,文科,黑龙江,4,3,379.0
154021690,MTU0MDIxNjkw,高三,理科,四川,4,4,359.5
154022570,MTU0MDIyNTcw,高三,理科,山西,4,4,511.5
154024646,MTU0MDI0NjQ2,高三,理科,安徽,4,4,395.5
15410063,MTU0MTAwNjM=,高三,理科,新疆,4,4,478.5
154102724,MTU0MTAyNzI0,高一,理科,贵州,4,1,5.0
154193782,MTU0MTkzNzgy,高三,理科,青海,4,1,36.0
154196268,MTU0MTk2MjY4,高一,文科,甘肃,4,1,116.0
154200954,MTU0MjAwOTU0,高二,文科,四川,4,1,45.0
154305204,MTU0MzA1MjA0,高三,理科,四川,4,4,623.5
154309266,MTU0MzA5MjY2,高一,理科,四川,4,1,148.0
154374138,MTU0Mzc0MTM4,高三,理科,天津,4,4,573.0
154407526,MTU0NDA3NTI2,高三,理科,山东,4,4,376.0
154487724,MTU0NDg3NzI0,高三,文科,湖南,4,4,399.0
154491750,MTU0NDkxNzUw,高二,理科,福建,4,4,473.0
154509480,MTU0NTA5NDgw,高二,文科,陕西,4,0,0.0
154526296,MTU0NTI2Mjk2,高三,文科,安徽,4,4,482.5
154590046,MTU0NTkwMDQ2,高二,理科,黑龙江,4,1,126.0
154595832,MTU0NTk1ODMy,高一,理科,辽宁,4,4,467.0
154609016,MTU0NjA5MDE2,高一,理科,广西,4,4,750.0
154654528,MTU0NjU0NTI4,高二,理科,四川,4,4,405.5
154694854,MTU0Njk0ODU0,高三,理科,陕西,4,4,482.0
154752626,MTU0NzUyNjI2,高一,理科,山西,4,4,576.5
154757832,MTU0NzU3ODMy,高二,文科,广东,4,1,25.0
154822020,MTU0ODIyMDIw,高三,理科,贵州,4,1,150.0
154826640,MTU0ODI2NjQw,高二,理科,河北,4,1,102.0
154892010,MTU0ODkyMDEw,高二,文科,重庆,4,4,678.0
154900678,MTU0OTAwNjc4,高三,文科,四川,4,4,582.0
154907938,MTU0OTA3OTM4,一年级,理科,山东,4,1,69.0
155001828,MTU1MDAxODI4,高二,理科,新疆,4,1,114.0
155008302,MTU1MDA4MzAy,高三,理科,山西,4,4,507.5
155023116,MTU1MDIzMTE2,高三,理科,甘肃,4,4,420.5
155074310,MTU1MDc0MzEw,高一,理科,吉林,4,1,133.0
155136474,MTU1MTM2NDc0,高三,文科,江苏,3,2,240.0
155230914,MTU1MjMwOTE0,高二,文科,江西,4,4,595.5
155232130,MTU1MjMyMTMw,高二,理科,江苏,3,2,359.0
155243828,MTU1MjQzODI4,高二,文科,湖北,4,2,267.0
155244098,MTU1MjQ0MDk4,高三,理科,安徽,4,4,460.0
155246922,MTU1MjQ2OTIy,高二,文科,湖北,4,4,433.5
155253690,MTU1MjUzNjkw,高一,理科,四川,4,4,575.5
15546463,MTU1NDY0NjM=,高三,文科,广东,4,4,397.0
155470332,MTU1NDcwMzMy,高三,理科,安徽,4,4,442.5
15548465,MTU1NDg0NjU=,高三,全科,浙江,3,0,0.0
15553577,MTU1NTM1Nzc=,高三,理科,山东,4,4,575.5
155581850,MTU1NTgxODUw,高三,理科,重庆,4,4,301.0
15559201,MTU1NTkyMDE=,高三,理科,辽宁,4,4,559.0
155641404,MTU1NjQxNDA0,高三,理科,山东,4,4,435.0
15567121,MTU1NjcxMjE=,高三,理科,新疆,4,1,112.0
15569277,MTU1NjkyNzc=,高二,理科,江西,4,2,223.5
155706112,MTU1NzA2MTEy,高一,理科,甘肃,4,4,612.5
155731280,MTU1NzMxMjgw,初一,全科,浙江,3,0,0.0
155848386,MTU1ODQ4Mzg2,高三,文科,黑龙江,4,2,300.0
155915714,MTU1OTE1NzE0,高一,理科,江西,4,1,150.0
155917158,MTU1OTE3MTU4,高二,理科,江苏,3,3,479.0
155997518,MTU1OTk3NTE4,高三,文科,广东,4,4,512.0
15601089,MTU2MDEwODk=,高三,理科,福建,4,4,262.5
156060710,MTU2MDYwNzEw,五年级,文科,广东,4,4,688.0
156094348,MTU2MDk0MzQ4,高一,理科,内蒙古,4,4,726.0
156120454,MTU2MTIwNDU0,初一,理科,四川,4,4,694.0
156198518,MTU2MTk4NTE4,高三,理科,山东,4,2,151.5
156233152,MTU2MjMzMTUy,高三,理科,贵州,4,4,611.5
156258636,MTU2MjU4NjM2,初三,理科,辽宁,4,2,300.0
156309088,MTU2MzA5MDg4,高一,文科,安徽,4,1,95.0
156331544,MTU2MzMxNTQ0,高二,理科,甘肃,4,1,70.0
156350332,MTU2MzUwMzMy,高一,理科,新疆,4,2,281.0
156350758,MTU2MzUwNzU4,高三,文科,广东,4,4,537.0
156377010,MTU2Mzc3MDEw,高一,理科,四川,4,4,750.0
156384652,MTU2Mzg0NjUy,高三,文科,重庆,4,4,479.0
156390446,MTU2MzkwNDQ2,高三,理科,安徽,4,4,425.5
156390952,MTU2MzkwOTUy,大一,文科,江苏,3,1,17.0
156397162,MTU2Mzk3MTYy,高二,理科,陕西,4,4,625.0
156436388,MTU2NDM2Mzg4,高二,全科,浙江,3,1,150.0
156476436,MTU2NDc2NDM2,初二,文科,山东,4,4,750.0
156491624,MTU2NDkxNjI0,高二,理科,北京,4,0,0.0
156527482,MTU2NTI3NDgy,高二,文科,吉林,4,1,131.0
156534024,MTU2NTM0MDI0,高二,理科,湖南,4,0,0.0
156590190,MTU2NTkwMTkw,高三,理科,云南,4,4,509.0
156600222,MTU2NjAwMjIy,高二,文科,江西,4,3,295.5
156633956,MTU2NjMzOTU2,初三,理科,江西,4,2,300.0
15671255,MTU2NzEyNTU=,高三,理科,江西,4,3,474.0
156719762,MTU2NzE5NzYy,高一,理科,吉林,4,4,666.5
15686471,MTU2ODY0NzE=,高二,文科,陕西,4,0,0.0
156874548,MTU2ODc0NTQ4,高三,理科,河北,4,4,575.5
156888950,MTU2ODg4OTUw,高一,文科,山东,4,1,201.0
156923754,MTU2OTIzNzU0,高三,理科,河北,4,1,116.0
156938912,MTU2OTM4OTEy,高三,文科,内蒙古,4,4,540.5
156941310,MTU2OTQxMzEw,高一,文科,安徽,4,4,593.0
15695851,MTU2OTU4NTE=,高三,理科,海南,6,3,376.0
